GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
 "13011","Banks, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6778,6810,6821,7093,7123,7215,7406,7644,8050,8220,8374,8708,8719,8927,9023,9283,9473,9640,9928,10155,10155,10379,10541,10865,11069,11371,11943,12429,13162,13608,14037,14544,15025,15485,15836,16250,16683,17076,17550,17953,18208,18373,18094,17858,17826,17711,17743,17545,17728,17904,18026,18069,18562
 "13011","Banks, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2199,2201,2400,2726,3328,3456,4097,4534,4698,5533,5902,6364,6963,7465,8697,9890,10278,10968,10822,12047,13720,14105,14944,16153,17177,18110,18268,19931,20174,21336,22164,22149,23639,23059,23567,25047,25538,24307,25880,27202,25926,25872,26342,29307,29908,31820,33769,34365,36942,37899,38328,40087,43766
 "13013","Barrow, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",49450,53091,57637,66983,75000,82013,92968,102667,111856,124236,144286,161546,183200,199932,222567,260113,285573,321569,339358,380629,414689,437772,472752,520116,566579,620221,691549,763472,840216,945793,1018852,1109135,1142303,1167896,1232059,1381349,1513970,1666017,1782045,1918631,1873006,1862397,1991579,2104789,2196854,2371142,2533180,2649418,2827171,2972402,3173064,3474255,3859257
 "13013","Barrow, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",16517,16976,17539,18514,18649,19169,19556,19743,19959,20326,20862,21482,21952,22371,23046,23872,24757,25781,26574,27376,28656,30106,31341,32525,33911,35480,37046,39111,40938,42812,44615,46520,48171,50409,52253,55032,57889,61395,64760,67362,68548,69639,69676,69838,70808,72273,74255,76219,78029,79872,82155,83963,86658
 "13013","Barrow, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2994,3127,3286,3618,4022,4278,4754,5200,5604,6112,6916,7520,8345,8937,9658,10896,11535,12473,12770,13904,14471,14541,15084,15991,16708,17481,18667,19521,20524,22092,22837,23842,23713,23168,23579,25101,26153,27136,27518,28482,27324,26744,28583,30138,31026,32808,34115,34761,36232,37215,38623,41378,44534
 "13015","Bartow, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",97242,105940,118349,131569,155939,169384,182909,202615,223722,251449,276041,300859,347635,370025,410171,463869,503893,566430,623427,690424,772531,847138,877256,973379,1052411,1148809,1256257,1400324,1495861,1669305,1825218,2068933,2152123,2276778,2410165,2407976,2528455,2686232,2864296,2926128,2861588,2857144,3050352,3160963,3191564,3401897,3572406,3736299,3893220,4077774,4348146,4785051,5227586
 "13015","Bartow, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",32378,33166,34482,35716,36957,37447,37820,38314,39076,39295,40046,40901,41391,42427,43366,44418,45973,48223,50623,52535,54413,56360,57961,59241,59723,61261,63334,65869,68772,71457,74128,76806,79984,83106,85731,87834,90334,92983,95714,98415,99807,100039,100102,100226,100898,101217,102019,103362,105123,106409,107665,109311,110843
 "13015","Bartow, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3003,3194,3432,3684,4219,4523,4836,5288,5725,6399,6893,7356,8399,8721,9458,10443,10961,11746,12315,13142,14198,15031,15135,16431,17622,18753,19835,21259,21751,23361,24623,26937,26907,27396,28113,27415,27990,28889,29926,29733,28671,28560,30472,31538,31632,33610,35017,36148,37035,38322,40386,43775,47162
 "13017","Ben Hill, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",32208,35987,39198,42612,47823,54629,59444,65039,70139,85921,94349,101074,117682,124684,138543,158553,171651,180255,189542,202034,215082,223072,240547,246197,261364,287582,304679,320615,330870,351422,371843,368182,374268,384188,383680,401948,425525,427863,432391,420881,414517,434210,476799,465262,481335,497693,521686,503161,505260,525001,545468,607678,662985
 "13017","Ben Hill, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",13187,13183,13272,13643,14027,14300,14352,14475,14875,15191,15497,16057,16254,16361,16383,16519,16784,16712,16690,16663,16482,16217,16576,16645,16784,17104,17349,17377,17434,17498,17516,17483,17315,17178,17095,17106,17243,17525,17719,17675,17581,17663,17665,17733,17641,17697,17656,17608,17451,17233,17201,17153,17158
 "13017","Ben Hill, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2442,2730,2953,3123,3409,3820,4142,4493,4715,5656,6088,6295,7240,7621,8457,9598,10227,10786,11357,12125,13050,13755,14512,14791,15572,16814,17562,18451,18978,20084,21229,21059,21615,22365,22444,23497,24678,24414,24403,23812,23578,24583,26991,26237,27285,28123,29547,28576,28953,30465,31711,35427,38640
 "13019","Berrien, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",31440,32822,36530,41037,45398,54323,53181,58868,57897,73151,81369,81987,93232,101746,110894,127412,133489,144060,159093,175963,180978,198030,206054,224143,232996,260343,277752,295319,309412,324665,334467,356119,359144,372511,403146,409933,432681,442936,474164,485471,481007,488658,513425,530918,512970,509168,552371,555723,587150,596526,628780,677428,724887
 "13019","Berrien, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",11423,11610,11893,12339,12428,12686,12662,12994,13317,13591,13633,13568,13713,13798,13850,13968,13955,13818,14102,14160,14200,14153,14209,14320,14611,14958,15245,15423,15587,15914,16086,16268,16392,16671,17017,17399,17735,18051,18255,18863,19067,19330,19225,18884,18663,18303,18355,18216,18197,18208,18250,18159,18147
 "13019","Berrien, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2752,2827,3072,3326,3653,4282,4200,4530,4348,5382,5969,6043,6799,7374,8007,9122,9566,10426,11282,12427,12745,13992,14502,15652,15947,17405,18219,19148,19851,20401,20792,21891,21910,22345,23691,23561,24397,24538,25974,25737,25227,25280,26706,28115,27486,27819,30094,30507,32266,32762,34454,37305,39945
 "13021","Bibb, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",507563,557697,611258,657253,703634,776717,859740,927113,995266,1070493,1175525,1301466,1460906,1568440,1685126,1843709,1957173,2072647,2203015,2379128,2565164,2665531,2793620,2961900,3062240,3228409,3456267,3701817,3790311,3997286,4089767,4269040,4353879,4570860,4611639,4663115,4779545,4964099,5078680,5193550,5079704,5234087,5472045,5411036,5405208,5645581,5809085,5838180,6036991,6185877,6341973,6848429,7333502
 "13021","Bibb, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",143204,143544,145840,147245,147592,147516,149113,148785,150670,151267,151113,150457,150970,151671,152557,152467,151974,151310,150888,151281,150797,150268,151442,151866,153382,153998,153911,154551,155489,155077,154254,153857,153548,153929,153697,154159,154003,154510,154286,154384,155154,155987,156843,157686,156545,156278,156325,155883,156017,156598,157151,157104,156762
 "13021","Bibb, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3544,3885,4191,4464,4767,5265,5766,6231,6606,7077,7779,8650,9677,10341,11046,12093,12878,13698,14600,15727,17011,17739,18447,19503,19965,20964,22456,23952,24377,25776,26513,27747,28355,29695,30005,30249,31035,32128,32917,33640,32740,33555,34889,34315,34528,36125,37160,37452,38694,39502,40356,43592,46781
 "13023","Bleckley, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",29816,32415,37273,40739,46216,48246,50538,56928,60812,64343,73978,75165,87865,93911,98552,108583,111611,128049,134802,138652,146872,152452,161620,171824,175771,189874,199351,211322,227644,238179,251651,261352,278285,293064,308064,313193,328143,346817,375030,375482,368860,379276,387008,391730,395028,398450,411504,407603,420914,429421,449903,482385,520642
 "13023","Bleckley, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10273,10338,10573,10768,10636,10620,10719,10785,10653,10813,10860,10789,10859,10776,10725,10684,10613,10424,10406,10337,10342,10463,10575,10639,10736,10846,11090,11061,11273,11385,11573,11654,11781,11757,11807,12018,12127,12553,13016,12985,13034,13024,13031,12805,12624,12552,12520,12639,12505,12532,12583,12577,12607
 "13023","Bleckley, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2902,3136,3525,3783,4345,4543,4715,5278,5708,5951,6812,6967,8091,8715,9189,10163,10516,12284,12954,13413,14202,14571,15283,16150,16372,17506,17976,19105,20194,20920,21745,22426,23622,24927,26092,26060,27059,27628,28813,28917,28300,29121,29699,30592,31292,31744,32868,32250,33660,34266,35755,38355,41298
 "13025","Brantley, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15300,16137,18370,20970,24686,27500,30990,34312,35916,42352,47179,52709,60201,67401,71822,82056,87974,96362,98794,108082,121733,128174,136419,147174,156955,168838,186843,203620,215644,229495,245482,264192,297129,313602,319891,331958,355193,376370,385214,398864,400030,404493,414487,420058,422447,434795,469852,481786,490462,513261,526621,587191,641400
 "13025","Brantley, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",5834,5955,5957,6170,6644,6863,7018,7196,7227,7341,7749,8750,8933,9191,9222,9497,9705,10158,10399,10587,10873,11120,11269,11624,11974,12500,12830,13174,13591,13914,14369,14700,15093,15556,15911,16222,16535,16895,17198,17593,18129,18434,18410,18271,17897,17901,17865,17739,18036,18091,18079,18040,18101
 "13025","Brantley, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2623,2710,3084,3399,3716,4007,4416,4768,4970,5769,6088,6024,6739,7333,7788,8640,9065,9486,9500,10209,11196,11526,12106,12661,13108,13507,14563,15456,15867,16494,17084,17972,19687,20160,20105,20463,21481,22277,22399,22672,22066,21943,22514,22990,23604,24289,26300,27160,27194,28371,29129,32549,35435
 "13027","Brooks, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",31156,36169,40769,44869,52303,57378,57173,60811,53152,68926,72089,71721,87872,98356,97307,113853,122098,127124,142363,150985,165643,178310,201012,209069,214379,236433,257198,272993,294813,305577,327006,347628,353340,351322,372496,370388,391679,395819,427871,462357,461902,447511,495412,473613,465352,479283,510047,521275,528846,540481,571196,623205,666770
 "13027","Brooks, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",13763,13781,14078,14450,14297,14389,14564,14751,14362,14269,15082,15267,15290,15455,15518,15489,15472,15448,15458,15523,15521,15383,15510,15489,15840,15732,15935,15918,16024,16142,16379,16458,16307,16229,16051,16127,16124,16309,16333,16475,16375,16268,16091,15808,15926,15887,16125,16275,16268,16199,16315,16232,16270
 "13027","Brooks, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2264,2625,2896,3105,3658,3988,3926,4123,3701,4830,4780,4698,5747,6364,6271,7351,7892,8229,9210,9727,10672,11591,12960,13498,13534,15029,16140,17150,18398,18931,19965,21122,21668,21648,23207,22967,24292,24270,26197,28064,28208,27509,30788,29960,29220,30168,31631,32029,32508,33365,35010,38394,40982
 "13029","Bryan, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15680,18685,21102,22947,27391,28625,33712,38985,42831,52510,63531,75037,85496,95262,104675,119504,133470,155413,176447,194999,216391,241999,264199,306636,331916,368433,404666,436758,469030,514494,554308,596809,656928,700519,778075,848911,932490,1042487,1149091,1234552,1236920,1288947,1405047,1451339,1486584,1593974,1705345,1796523,1873651,2039065,2143885,2321041,2570890
 "13029","Bryan, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6429,6575,6807,7103,7592,8126,8355,8674,8750,9113,9749,10257,10569,10569,10979,11222,11650,12299,13227,14173,14786,15643,16242,17269,18457,19493,20546,21445,22200,22330,23150,23474,23867,24377,25069,26061,26557,27346,28302,29178,29987,30478,31682,33006,34140,35144,36678,38156,39787,41321,43407,44999,46938
 "13029","Bryan, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2439,2842,3100,3231,3608,3523,4035,4494,4895,5762,6517,7316,8089,9013,9534,10649,11457,12636,13340,13758,14635,15470,16266,17756,17983,18901,19696,20366,21127,23040,23944,25424,27525,28737,31037,32574,35113,38122,40601,42311,41249,42291,44348,43972,43544,45356,46495,47084,47092,49347,49390,51580,54772
 "13031","Bulloch, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",64160,75285,86312,96095,115908,127851,138121,148645,154358,186841,209989,227039,273556,291668,305526,344663,366131,387186,424188,462536,517414,559753,597737,648420,685018,759028,819538,895709,947930,1009343,1055029,1153501,1147622,1183946,1282548,1348424,1483291,1528937,1675465,1766308,1771102,1863896,1942371,1955098,2008486,2076620,2207621,2286178,2384463,2503821,2651059,2898506,3124655
 "13031","Bulloch, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31207,31704,32099,32454,32784,32780,32718,33362,33939,34349,35388,35984,36717,37277,37682,37755,38600,39348,40363,41210,42320,43412,44682,46254,47878,49476,50646,52009,53147,54354,55183,56146,56808,57361,59314,60832,63048,64304,65768,67092,68598,70572,72705,73227,71988,72874,73394,74970,76412,77755,80204,81378,82442
 "13031","Bulloch, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2056,2375,2689,2961,3536,3900,4222,4456,4548,5439,5934,6309,7450,7824,8108,9129,9485,9840,10509,11224,12226,12894,13378,14019,14308,15341,16182,17222,17836,18570,19119,20545,20202,20640,21623,22166,23526,23777,25475,26327,25819,26411,26716,26699,27900,28496,30079,30495,31205,32201,33054,35618,37901
 "13033","Burke, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",42494,47253,53806,57757,70058,72154,80204,84766,93949,101560,129436,123540,145774,163780,174112,197465,217037,226358,231317,231261,235961,249316,264962,283266,281998,301809,309579,328448,334876,346396,368270,397410,418135,440353,471684,483000,516609,543110,571316,601176,613675,650085,698166,668739,688709,710052,760969,762283,777284,787127,875354,965311,1017869
 "13033","Burke, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18489,18253,18349,18179,18539,18310,18662,18721,19321,19399,19207,19408,19611,19912,20510,20419,20796,21282,20905,20982,20767,20514,20465,20717,20976,21023,21083,21158,21641,21867,22156,22279,22582,22626,22692,22867,22939,22875,22972,23084,23117,23390,23754,23483,23447,23428,23636,23823,23928,24069,24260,24621,24310
 "13033","Burke, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2298,2589,2932,3177,3779,3941,4298,4528,4863,5235,6739,6365,7433,8225,8489,9671,10436,10636,11065,11022,11362,12153,12947,13673,13444,14356,14684,15524,15474,15841,16622,17838,18516,19462,20786,21122,22521,23743,24870,26043,26546,27793,29392,28478,29373,30308,32195,31998,32484,32703,36082,39207,41870
 "13035","Butts, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",26259,28952,33595,38155,43925,48615,53454,59796,67342,77228,88667,99466,108975,117006,126099,139295,146574,161250,167161,173972,189555,201062,212268,233368,243518,266711,290775,308884,336083,363602,399363,435782,467605,486064,515327,520546,551380,573588,611929,621230,603593,603279,625246,629430,649598,672244,718538,739142,787047,826630,890007,972046,1073971
 "13035","Butts, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10308,10613,11018,11067,12273,12456,12718,13029,13149,13462,13727,13680,13717,14598,14412,14410,14550,14710,15275,15334,15241,15421,15600,15763,16041,15867,16312,16890,17653,18299,18927,19621,20186,20993,21540,21706,22055,22669,23184,23794,23682,23779,23617,23456,23252,23383,23574,23806,24145,24264,25022,25542,25781
 "13035","Butts, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2547,2728,3049,3448,3579,3903,4203,4589,5121,5737,6459,7271,7945,8015,8750,9667,10074,10962,10943,11346,12437,13038,13607,14805,15181,16809,17826,18288,19038,19870,21100,22210,23165,23154,23924,23982,25000,25303,26394,26109,25487,25370,26474,26834,27937,28749,30480,31049,32597,34068,35569,38057,41657
 "13037","Calhoun, GA",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",12791,13833,15569,15714,21449,22934,24965,27671,28090,31935,29972,29939,39324,40886,40165,54845,53907,55127,59894,65052,66144,70314,77584,82424,79788,89916,94735,98101,98649,99496,105340,107701,116269,124666,122936,122240,124470,123421,134895,143642,142328,141540,148951,153858,144596,137457,145698,145369,154088,147671,161297,177355,188994
 "13037","Calhoun, GA",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6594,6528,6120,6117,6306,6373,6333,6185,6099,6007,5936,5723,5737,5672,5596,5520,5477,5397,5228,5131,5046,5028,5123,5116,5349,5440,5541,5671,5976,6051,6176,6325,6271,6359,6286,6306,6256,6350,6269,6456,6670,6678,6534,6407,6365,6214,6167,5933,5899,5786,5580,5560,5509
 "13037","Calhoun, GA",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1940,2119,2544,2569,3401,3599,3942,4474,4606,5316,5049,5231,6854,7208,7177,9936,9842,10214,11456,12678,13108,13984,15144,16111,14916,16529,17097,17299,16508,16443,17056,17028,18541,19605,19557,19385,19896,19436,21518,22249,21339,21195,22796,24014,22717,22121,23625,24502,26121,25522,28906,31898,34306
